TOA5,WIND SITES,CR2xx,No_SN,CR200X.Std.01,Wind Monitoring3.CR2,57348,WindData,,
06/06/2015 22:00,2350,12.6302,882.23,0.3,0,5.8,1.4705,295.9558,32.67233
06/06/2015 22:10,2351,12.62936,813.8,0,0,4.3,1.356333,310.2861,31.28262
06/06/2015 22:20,2352,12.61844,441,0,0,3.2,0.7350004,309.9234,20.3079
06/06/2015 22:30,2353,12.6025,443.8,2.4,0,4.8,0.7396668,311.6088,16.72809
06/06/2015 22:40,2354,12.5983,1001.2,0.4,0,5.2,1.668666,320.6055,33.75326
06/06/2015 22:50,2355,12.60921,1153,0.7,0,8.400001,1.921834,320.3279,37.40199
06/06/2015 23:00,2356,12.59746,931.6,2.2,0,4.4,1.552667,333.0853,29.41348
06/06/2015 23:10,2357,12.5941,686.2,2.6,0,3.6,1.143667,313.5741,32.46709
06/06/2015 23:20,2358,12.58739,699.6,1.4,0,2.7,1.166166,319.2798,31.85614
06/06/2015 23:30,2359,12.58319,140.6,0,0,1.9,0.2341667,328.2803,13.2903
06/06/2015 23:40,2360,12.58151,562.9,1,0,4.3,0.9381669,318.6766,43.10149
06/06/2015 23:50,2361,12.56724,651,1,0,4.6,1.085,299.1148,22.33466
07/06/2015 0:00,2362,12.56892,1281.8,2.3,0,5,2.1365,311.3075,32.75688
07/06/2015 0:10,2363,12.56472,1823.5,1.8,0.7,7.7,3.039167,309.9325,30.7674
07/06/2015 0:20,2364,12.55549,1592.4,1.8,0.6,6.2,2.653999,308.4055,25.79743
07/06/2015 0:30,2365,12.55968,1681.4,5.5,0.3,6.9,2.802333,304.1438,27.98888
07/06/2015 0:40,2366,12.55465,1814.2,2.9,0.4,6.8,3.023668,303.5351,36.7638
07/06/2015 0:50,2367,12.55045,1741.2,3.1,0,7.9,2.902,303.9803,30.06716
07/06/2015 1:00,2368,12.54541,2154.8,1.9,0.4,9.8,3.591333,316.4743,27.29055
07/06/2015 1:10,2369,12.5429,2130.1,2.6,0.8,11,3.549998,317.9608,27.20301
07/06/2015 1:20,2370,12.54793,2114.4,2.9,0.6,9.900001,3.524,312.9926,28.00068
07/06/2015 1:30,2371,12.53618,1506.1,1.4,0,7,2.510167,327.9758,28.92112
07/06/2015 1:40,2372,12.53618,1699.2,2.5,0,9.5,2.832168,310.8639,35.63816
07/06/2015 1:50,2373,12.52695,1230.3,1.1,0.4,4.5,2.050499,323.2592,31.15466
07/06/2015 2:00,2374,12.53114,1097.3,2.9,0,5.5,1.828667,321.813,31.2711
07/06/2015 2:10,2375,12.52359,1411.2,2.1,0.5,6.1,2.352,335.0141,30.27597
07/06/2015 2:20,2376,12.52946,1237.7,0.6,0.3,6.8,2.062668,319.4092,26.78185
07/06/2015 2:30,2377,12.52191,1840.5,2.4,0.1,8.900001,3.067334,325.476,31.37453
07/06/2015 2:40,2378,12.51939,1943.3,2.8,0.8,8.2,3.238499,320.713,29.0059
07/06/2015 2:50,2379,12.51268,2033.7,3.1,0.6,8.6,3.389166,323.5066,27.8737
07/06/2015 3:00,2380,12.51855,1861.9,6.5,0.8,8.8,3.103165,321.3247,29.45116
07/06/2015 3:10,2381,12.52359,2390.1,3.3,0.6,12.2,3.9835,318.3602,30.00514
07/06/2015 3:20,2382,12.51519,1777.8,3.2,0.4,6.8,2.963002,324.5977,30.90887
07/06/2015 3:30,2383,12.50596,1806.9,3.8,0.7,6.6,3.011501,312.8698,29.81516
07/06/2015 3:40,2384,12.51519,1704.8,4.6,0.5,7,2.841166,315.1137,25.31691
07/06/2015 3:50,2385,12.51352,1719.4,2.3,0.6,7.9,2.865667,317.9489,25.80716
07/06/2015 4:00,2386,12.50764,1745.1,1.3,0.1,6.9,2.908834,316.7664,28.38777
07/06/2015 4:10,2387,12.511,1892.8,3.3,0.7,9.3,3.154668,317.5801,28.36854
07/06/2015 4:20,2388,12.5068,1941.4,4,0.5,9.3,3.235669,311.3728,26.39918
07/06/2015 4:30,2389,12.51016,1956.9,3.7,0.8,6.6,3.261168,314.7192,23.00672
07/06/2015 4:40,2390,12.50848,2082.7,3.5,0.9,9.400001,3.471333,316.372,22.37125
07/06/2015 4:50,2391,12.49841,2298.6,2.8,0.3,8.6,3.831332,311.4554,24.2103
07/06/2015 5:00,2392,12.50932,2071.6,5,1,7.7,3.452667,315.6779,22.39296
07/06/2015 5:10,2393,12.50176,2274.7,4,1.5,10.1,3.791167,312.6953,21.40186
07/06/2015 5:20,2394,12.50512,2679.7,6.1,1,10.2,4.466002,318.0666,23.80756
07/06/2015 5:30,2395,12.5026,2536.3,5,1.7,11.5,4.226999,318.6711,21.01863
07/06/2015 5:40,2396,12.49841,2408.5,6.1,1.4,11.1,4.013999,311.1036,22.62593
07/06/2015 5:50,2397,12.50008,2389.5,3.7,1.3,9.6,3.982333,317.4535,24.83153
07/06/2015 6:00,2398,12.50512,2128.7,3.3,0.9,7.9,3.547833,311.1957,25.93243
07/06/2015 6:10,2399,12.49253,1884.1,3,1.1,8.2,3.140332,311.1108,25.93565
07/06/2015 6:20,2400,12.50176,1931.5,3.9,1.3,6.3,3.219333,315.1145,26.82924
07/06/2015 6:30,2401,12.49841,2082.1,5.7,0.8,8.400001,3.470334,313.6793,22.9931
07/06/2015 6:40,2402,12.49757,1993.1,2.5,0.4,7.8,3.321667,319.3943,24.34098
07/06/2015 6:50,2403,12.49421,2404.6,4.3,1.3,9.8,4.007832,318.9747,27.60429
07/06/2015 7:00,2404,12.48665,2171.1,3.2,1.1,10.7,3.618666,312.9514,23.34522
07/06/2015 7:10,2405,12.49253,2219.6,4.9,0.9,9.7,3.699333,320.4785,28.20707
07/06/2015 7:20,2406,12.49085,1953,2.8,0.9,8.5,3.254834,315.2038,25.97369
07/06/2015 7:30,2407,12.48665,2020.1,2.5,0.6,8.6,3.367,320.3776,28.64992
07/06/2015 7:40,2408,12.48665,1914.1,1.6,1,7.1,3.190499,307.7684,25.66312
07/06/2015 7:50,2409,12.49253,1837.6,1.6,0.6,7.9,3.062667,318.0564,24.11215
07/06/2015 8:00,2410,12.49673,1829.2,4.4,0.5,7.5,3.048834,320.5231,27.88894
07/06/2015 8:10,2411,12.49505,1804.7,1.5,0,8.6,3.007499,328.2283,32.95919
07/06/2015 8:20,2412,12.49757,1537.7,2.6,0.4,7.3,2.563,338.5706,25.88926
07/06/2015 8:30,2413,12.50344,1449,1.4,0.1,6.2,2.414832,328.1948,32.23477
07/06/2015 8:40,2414,12.49841,1509,2,0.5,6.9,2.515166,343.3622,31.2642
07/06/2015 8:50,2415,12.5026,1646,1.9,0.4,7.3,2.743832,338.4943,31.39633
07/06/2015 9:00,2416,12.52862,1575.3,2.6,0.7,5.6,2.625833,355.2856,27.93414
07/06/2015 9:10,2417,12.52023,1706.2,3.5,0.7,6.4,2.843669,1.006274,22.57348
07/06/2015 9:20,2418,12.51519,1607.2,2.2,0.4,8.900001,2.678501,349.8583,26.08166
07/06/2015 9:30,2419,12.57731,1750.7,2.5,0.5,6.5,2.917833,344.9566,31.61083
07/06/2015 9:40,2420,12.62516,1963.8,5.5,0.8,7.4,3.273001,317.0895,35.3516
07/06/2015 9:50,2421,12.64111,1817,3,0.6,8.900001,3.028335,333.2791,34.86412
07/06/2015 10:00,2422,12.65706,1645.2,1.7,0,6.3,2.741832,330.5068,32.15119
07/06/2015 10:10,2423,12.69148,2107.7,3.9,0.6,9.5,3.512832,326.4973,35.61945
07/06/2015 10:20,2424,12.69315,1462.4,3.4,0,5.6,2.437665,330.5285,28.04239
07/06/2015 10:30,2425,12.65874,1878.3,2.1,1.1,7.3,3.130499,324.2719,32.47375
07/06/2015 10:40,2426,12.6814,1659.5,2,0.1,11.2,2.765833,331.9116,35.17426
07/06/2015 10:50,2427,12.66629,1663.6,4.1,0.5,9.7,2.772334,333.5165,32.16559
07/06/2015 11:00,2428,12.65034,1480.6,2,0.6,6.1,2.467832,338.7595,33.61218
07/06/2015 11:10,2429,12.68812,1484.5,6.4,0.2,6.9,2.474168,331.5501,37.0788
07/06/2015 11:20,2430,12.71162,1997.3,3.6,0.7,8.400001,3.328501,343.3529,30.75138
07/06/2015 11:30,2431,12.7368,1775.6,3.1,0.2,8.5,2.959167,339.0503,35.66564
07/06/2015 11:40,2432,12.78717,1783.9,2.7,0,8.1,2.973331,348.3391,28.87613
07/06/2015 11:50,2433,12.75275,1951.4,1.2,0.5,7.9,3.252334,352.973,27.44892
07/06/2015 12:00,2434,12.7687,1829.6,5.6,0.4,7.6,3.0495,345.5014,29.48096
07/06/2015 12:10,2435,12.82159,1726.7,2.7,0.2,6.6,2.877666,342.5598,34.69163
07/06/2015 12:20,2436,12.86944,1366.7,1.2,0,6.2,2.277668,335.1963,37.62396
07/06/2015 12:30,2437,12.94079,1822.9,1.7,0,8.900001,3.038166,317.3723,35.62276
07/06/2015 12:40,2438,13.19346,2543.4,3.7,0.5,10.2,4.239337,326.9795,37.25503
07/06/2015 12:50,2439,13.31518,3214.4,4.5,0.9,15.1,5.357163,313.8445,30.22264
07/06/2015 13:00,2440,13.11791,2882.7,4,1,11.8,4.804501,316.8368,31.70687
07/06/2015 13:10,2441,13.4285,3224.6,5.6,1.4,11.1,5.374333,311.2327,30.13791
07/06/2015 13:20,2442,13.13134,2910.4,5.6,1.1,13.7,4.850499,308.9673,28.15862
07/06/2015 13:30,2443,13.44193,3324.3,5.7,1.1,14.2,5.54017,309.7614,27.53028
07/06/2015 13:40,2444,13.08937,3097.2,8.900001,0.7,11.2,5.161669,310.3542,25.54696
07/06/2015 13:50,2445,13.12043,2936,4.4,0.9,12.8,4.893167,312.9533,30.49393
07/06/2015 14:00,2446,13.07174,2606.6,4.6,1,12.1,4.344333,317.4479,32.43754
07/06/2015 14:10,2447,13.05076,2911,4.5,1.1,11.7,4.851499,316.6986,27.9606
07/06/2015 14:20,2448,13.03313,2918,3.1,1,13.8,4.863503,314.6919,29.69483
07/06/2015 14:30,2449,13.11203,2828.7,2.2,0.9,13.2,4.714332,313.9532,32.03352
07/06/2015 14:40,2450,13.08601,2787.3,2.7,1.2,12.2,4.645166,311.7614,26.31452
07/06/2015 14:50,2451,13.02641,2993.6,4.5,1.4,11.3,4.9885,326.1765,33.18744
07/06/2015 15:00,2452,13.00794,2530.7,3.1,1.2,12.6,4.218164,312.7837,26.26356
07/06/2015 15:10,2453,13.10112,2427.6,3.7,0.9,13.3,4.046001,314.4603,29.34989
07/06/2015 15:20,2454,13.06419,2849.2,4.6,1,13.7,4.748167,320.4731,28.47499
07/06/2015 15:30,2455,13.26733,2798.6,2.7,0.8,10.1,4.664333,318.4827,30.22111
07/06/2015 15:40,2456,13.19598,2897.1,4.9,1.4,12.7,4.828499,320.6455,25.06317
07/06/2015 15:50,2457,12.99619,2687.7,5.2,1.2,9.7,4.479332,308.9159,27.07836
07/06/2015 16:00,2458,12.92148,2957,4.4,1.2,10.5,4.928335,311.3661,27.01223
07/06/2015 16:10,2459,12.8879,2722.7,3.1,0.7,11.4,4.537169,318.2448,27.30835
07/06/2015 16:20,2460,12.85685,2578.6,5.7,1,9.7,4.297833,313.4297,26.09147
07/06/2015 16:30,2461,12.82998,2745.9,4.4,1.4,11.5,4.576831,313.8156,24.94683
07/06/2015 16:40,2462,12.81907,2420.1,2.9,0.2,9.400001,4.033167,314.4106,27.51853
07/06/2015 16:50,2463,12.80228,2527,4.1,0.9,13,4.21117,317.4356,26.26559
07/06/2015 17:00,2464,12.78801,2351.4,2.7,0.6,9.6,3.918833,315.4795,28.04108
07/06/2015 17:10,2465,12.7771,2335.6,2.5,1.4,9,3.892334,314.0722,22.64226
07/06/2015 17:20,2466,12.7687,2567.8,3.3,0.2,9.900001,4.280001,309.7915,28.50406
07/06/2015 17:30,2467,12.76451,1988.7,2.8,0.4,7.9,3.314334,318.2365,25.4711
07/06/2015 17:40,2468,12.75108,2083.7,3.5,0.7,8.400001,3.472831,321.7632,25.53233
07/06/2015 17:50,2469,12.7452,2156.8,3.2,0.6,12.4,3.594833,324.3785,31.40065
07/06/2015 18:00,2470,12.7368,2112,3.4,0,8.1,3.519666,320.0315,27.97018
07/06/2015 18:10,2471,12.73261,2121.4,4.2,0.7,9.400001,3.536,319.1215,26.85884
07/06/2015 18:20,2472,12.71414,2178.4,2.9,1.2,7.6,3.630999,317.0555,26.46183
07/06/2015 18:30,2473,12.7175,2869.3,1.9,0.5,11.2,4.78233,311.2294,27.63442
07/06/2015 18:40,2474,12.71246,2190.5,2.8,0.5,10,3.650999,309.1748,28.66765
07/06/2015 18:50,2475,12.70071,2275.2,4.2,1.2,8.8,3.791333,313.3229,27.87721
07/06/2015 19:00,2476,12.69232,2836.4,2.5,0.9,13.1,4.727333,309.2891,23.02523
07/06/2015 19:10,2477,12.68476,2575.9,3.6,1.3,12.4,4.292833,312.29,27.0956
07/06/2015 19:20,2478,12.68056,2412.3,4.1,0.6,13.2,4.020998,310.52,26.05882
07/06/2015 19:30,2479,12.67133,2734.5,3.7,1,9.400001,4.557669,308.9629,28.11366
07/06/2015 19:40,2480,12.67301,2577,2.7,1.3,13.6,4.294667,306.815,25.44231
07/06/2015 19:50,2481,12.66545,2502.9,4.8,1.5,10.3,4.171499,300.6486,27.30161
07/06/2015 20:00,2482,12.65118,2071.5,3.5,0.6,9.3,3.452665,303.6074,26.25245
07/06/2015 20:10,2483,12.64783,2365.9,3.9,0.6,11.9,3.9435,299.8343,24.38693
07/06/2015 20:20,2484,12.63943,1720.1,3.2,0.7,7.7,2.866832,308.1044,30.30465
07/06/2015 20:30,2485,12.63355,2678.8,2,1.4,11.3,4.464835,296.0788,24.17583
07/06/2015 20:40,2486,12.62516,2295.6,3.5,0.9,8.7,3.825668,304.1668,23.2722
07/06/2015 20:50,2487,12.61173,2257.7,4.6,0.6,10,3.762668,297.0642,29.00881
07/06/2015 21:00,2488,12.61341,3099.7,3,0.8,14.5,5.165996,295.8802,39.75877
07/06/2015 21:10,2489,12.60585,3576.3,4.5,1.7,13,5.960664,298.5432,24.82924
07/06/2015 21:20,2490,12.60082,3302.1,6.8,1.5,13.2,5.503331,300.1935,28.59816
07/06/2015 21:30,2491,12.59326,3027,6.2,1.2,12.9,5.045498,299.6051,29.2747
07/06/2015 21:40,2492,12.58319,3239.1,5.6,0.7,14.2,5.399164,300.0441,27.36938
07/06/2015 21:50,2493,12.57983,2708.9,6.4,1.2,10.1,4.514664,298.7379,25.21316
07/06/2015 22:00,2494,12.56976,2558.5,2.8,1.7,9.5,4.263498,297.3783,25.65335
07/06/2015 22:10,2495,12.55717,2642,3.7,1.1,10.2,4.404167,302.0443,24.25013
07/06/2015 22:20,2496,12.56136,2648.3,3.1,1.1,11.3,4.414,301.018,22.16832
07/06/2015 22:30,2497,12.55297,2579.6,2.7,0.8,11.3,4.299002,301.6722,22.61977
07/06/2015 22:40,2498,12.54206,2882.2,4.9,1.3,11.8,4.802832,298.3932,24.10244
07/06/2015 22:50,2499,12.54457,2483.3,2.9,1.5,9.3,4.139,301.7495,24.25923
07/06/2015 23:00,2500,12.53114,3070.4,5.6,1.8,12.2,5.117665,305.1392,23.11782
07/06/2015 23:10,2501,12.53282,2668.8,4.9,1.1,10.9,4.448335,301.325,26.4197
07/06/2015 23:20,2502,12.5303,2456,3.5,0.7,8.8,4.093165,303.8797,26.72408
07/06/2015 23:30,2503,12.51352,3169,4.8,1.1,13,5.282003,298.8354,24.33111
07/06/2015 23:40,2504,12.51268,2684.8,4.9,1,11.4,4.475167,298.8205,26.72283
07/06/2015 23:50,2505,12.51687,2640.3,1.1,0.9,15.2,4.400165,301.2327,27.60388
08/06/2015 0:00,2506,12.50932,2460.5,9.7,1.2,10.4,4.100667,304.2135,21.37044
08/06/2015 0:10,2507,12.50848,2421.6,4,0.8,9.900001,4.035833,303.3018,24.09405
08/06/2015 0:20,2508,12.50344,2245.5,1.5,0,9.2,3.742501,310.2863,28.67619
08/06/2015 0:30,2509,12.50512,2592.1,5.2,1,11.9,4.320167,310.2704,26.8984
08/06/2015 0:40,2510,12.49841,2221.9,3.9,0.6,9.400001,3.703165,311.5646,29.10283
08/06/2015 0:50,2511,12.49757,2062.1,2,0.3,9.2,3.4365,308.0311,27.2755
08/06/2015 1:00,2512,12.49253,1938.6,3.1,0.7,11.6,3.231333,309.5592,27.20823
08/06/2015 1:10,2513,12.49337,1765.4,1.5,0.1,7.9,2.942334,307.5877,26.71583
08/06/2015 1:20,2514,12.49001,2053.8,5.1,0.4,9.3,3.423002,307.7657,32.06706
08/06/2015 1:30,2515,12.47826,2373.2,5,1.1,9.900001,3.954835,303.6284,27.54711
08/06/2015 1:40,2516,12.48917,1729.2,2,0.4,7.8,2.882167,298.5819,33.10853
08/06/2015 1:50,2517,12.4791,2214.9,8.900001,0.9,9.2,3.691,302.7641,30.37428
08/06/2015 2:00,2518,12.47406,1770.1,2.7,0,8.900001,2.949667,307.0499,27.62866
08/06/2015 2:10,2519,12.48246,2247.6,2.2,0.9,10.2,3.745667,305.421,27.26923
08/06/2015 2:20,2520,12.47574,2358,4,0.4,9,3.929666,301.377,27.08955
08/06/2015 2:30,2521,12.47322,2390.9,3,0.6,10.5,3.984666,298.0118,28.01059
08/06/2015 2:40,2522,12.47826,2896.5,3.9,1.3,10.4,4.827333,303.8196,25.12017
08/06/2015 2:50,2523,12.47406,2543.4,1.8,1,10.8,4.238666,300.4939,26.34486
08/06/2015 3:00,2524,12.47238,2681.8,4,0.9,12.6,4.469498,306.4176,25.01503
08/06/2015 3:10,2525,12.4707,2421.6,4.3,0.5,10.2,4.036334,306.8311,26.97494
08/06/2015 3:20,2526,12.4707,2685.5,2.9,0.9,9,4.475666,308.7992,26.12767
08/06/2015 3:30,2527,12.46567,2764.2,4.3,1.2,9.7,4.607002,303.0132,30.60366
08/06/2015 3:40,2528,12.46735,2156.5,5.8,0.6,10.5,3.593999,307.1292,28.80543
08/06/2015 3:50,2529,12.46567,2362.3,3.5,0.9,8.5,3.937501,301.5493,29.62925
08/06/2015 4:00,2530,12.45895,2884.4,2.7,1.2,12.7,4.807998,302.8333,26.81487
08/06/2015 4:10,2531,12.46819,2202.8,4.5,1,9.1,3.671002,301.8032,26.40898
08/06/2015 4:20,2532,12.47154,2108.7,0.5,0.5,12.7,3.514668,302.5472,33.26067
08/06/2015 4:30,2533,12.46231,2409,3.9,0.7,11.5,4.015,305.9861,27.75093
08/06/2015 4:40,2534,12.45979,2744.1,4.9,0.9,12.1,4.573332,299.3162,28.84888
08/06/2015 4:50,2535,12.46231,3055.1,3.4,1.2,15.4,5.092495,297.2754,27.27049
08/06/2015 5:00,2536,12.46147,2643.1,3.4,0,10.9,4.405168,299.5722,30.55178
08/06/2015 5:10,2537,12.46567,2474.3,3.1,0.4,10.4,4.124165,296.9139,35.40423
08/06/2015 5:20,2538,12.46315,2436.1,5.1,1.5,9.8,4.060166,305.7532,26.54649
08/06/2015 5:30,2539,12.46063,2719.8,1.5,0.5,11.3,4.533664,296.8455,31.75519
08/06/2015 5:40,2540,12.45643,2278.5,5,0.3,10.8,3.797332,301.4231,30.36572
08/06/2015 5:50,2541,12.45643,2180.6,4.2,0.8,11.3,3.634169,305.8086,23.14325
08/06/2015 6:00,2542,12.45643,1239.4,1.8,0,6.9,2.066334,308.0665,29.18397
08/06/2015 6:10,2543,12.45643,1364.9,2.3,0,8.2,2.274666,311.5626,30.86306
08/06/2015 6:20,2544,12.45308,1014.2,2.3,0.2,5.3,1.690666,310.5385,27.62475
08/06/2015 6:30,2545,12.44804,1212.2,0.8,0.2,6.5,2.020166,310.2843,28.25492
08/06/2015 6:40,2546,12.4514,1054.2,3.4,0,5.8,1.7565,324.2003,32.33477
08/06/2015 6:50,2547,12.44384,1233.4,2,0.3,5,2.055833,320.8703,25.54233
08/06/2015 7:00,2548,12.45056,1612.3,2.7,0.1,8.400001,2.687498,312.2589,29.73785
08/06/2015 7:10,2549,12.44972,1854.5,4.3,0.7,7.6,3.091167,323.7908,27.79373
08/06/2015 7:20,2550,12.43629,2194.4,2.6,0.9,9.8,3.658,312.5867,26.87907
08/06/2015 7:30,2551,12.44804,2018.9,4.6,0.5,9.8,3.365167,305.9984,35.91816
08/06/2015 7:40,2552,12.44636,2171.1,3.5,0.6,11.1,3.6185,304.9789,31.08031
08/06/2015 7:50,2553,12.45811,2079.3,3.9,0.7,7.2,3.466001,301.5074,29.9776
08/06/2015 8:00,2554,12.46735,2630.2,3.8,0.3,12.7,4.383666,298.878,34.42739
08/06/2015 8:10,2555,12.48581,2402.8,6.7,0.9,9.7,4.005333,297.576,32.02497
08/06/2015 8:20,2556,12.50008,2397.7,2.9,0.7,10,3.997333,298.215,29.04932
08/06/2015 8:30,2557,12.54541,2166.7,6.2,0.5,7.6,3.612165,304.1581,33.99319
08/06/2015 8:40,2558,12.80396,1916.6,8.5,0.5,9.8,3.192831,302.2866,35.18219
08/06/2015 8:50,2559,12.75779,1941.5,3.9,0.2,9.6,3.235833,314.7705,37.72454
08/06/2015 9:00,2560,12.66713,1787.5,2.6,0.2,8.900001,2.978835,313.7858,36.14067
08/06/2015 9:10,2561,12.68308,1610.5,3.7,0.3,7.5,2.683333,315.5469,39.57392
08/06/2015 9:20,2562,12.66881,2029.1,4.2,0.5,8.900001,3.382668,313.9402,33.52367
08/06/2015 9:30,2563,12.68896,2228.6,3.8,0.8,9.5,3.714835,311.6899,31.8101
08/06/2015 9:40,2564,12.72254,1935,2.1,0.2,9.7,3.225332,314.122,38.18876
08/06/2015 9:50,2565,12.96261,1439.3,2.1,0,8.8,2.398499,308.6591,33.26645
08/06/2015 10:00,2566,13.07762,2274.5,3.7,0.6,8.8,3.791002,309.9217,30.35889
08/06/2015 10:10,2567,13.15401,2224.9,5,0,10.1,3.707501,316.2644,32.26455
08/06/2015 10:20,2568,13.37898,2140.6,0.9,0.7,8.900001,3.567499,315.1251,36.9252
08/06/2015 10:30,2569,13.45788,2180.2,2.8,0.5,8.5,3.634668,320.4515,29.25116
08/06/2015 10:40,2570,13.51329,1968,2.4,0.2,11.8,3.280333,320.4551,35.20784
08/06/2015 10:50,2571,13.41339,1922.5,2.6,0,9.3,3.204166,318.8479,31.61484
08/06/2015 11:00,2572,13.14393,2166.2,2.5,0.6,10.3,3.611165,324.4081,34.45712
08/06/2015 11:10,2573,13.53931,1745.5,1.3,0,9.2,2.909499,322.9849,33.93535
08/06/2015 11:20,2574,13.62913,2964.2,2.3,0.2,11.5,4.940335,314.5078,30.08965
08/06/2015 11:30,2575,14.03038,3107.7,6.7,1.5,11.9,5.18,310.4567,27.05787
08/06/2015 11:40,2576,14.46689,3450.4,3.5,1.8,17.9,5.7495,306.2834,27.93257
08/06/2015 11:50,2577,13.78694,3719.8,4,2.1,14.9,6.199999,301.7593,27.47241
08/06/2015 12:00,2578,14.47612,3798.4,3.6,1.6,16.7,6.330665,303.5466,27.34099
08/06/2015 12:10,2579,14.48536,3187,4.3,1.3,14.6,5.311335,305.7719,28.77579
08/06/2015 12:20,2580,14.4266,3357.2,5,1,18.6,5.594833,310.0256,31.31012
08/06/2015 12:30,2581,14.43079,3274.8,4,1,15.3,5.457499,313.4844,29.85509
08/06/2015 12:40,2582,14.43667,3703.6,4.6,1.1,12.8,6.173664,314.0335,24.12208
08/06/2015 12:50,2583,14.47193,3315.2,8.900001,1.4,14.4,5.52517,310.631,29.17442
08/06/2015 13:00,2584,14.46269,3658,4.3,0.8,15.4,6.096003,308.1732,30.21447
08/06/2015 13:10,2585,14.42156,3085.2,7.7,1.4,12,5.140832,307.9156,32.28389
08/06/2015 13:20,2586,14.4224,3563.3,4.6,1.1,16.5,5.939167,300.9036,23.88169
08/06/2015 13:30,2587,14.44506,4072,7.8,1,14.6,6.786999,304.0252,24.12783
08/06/2015 13:40,2588,14.40309,3878,6.8,1.4,15,6.463172,303.4173,26.10813
08/06/2015 13:50,2589,13.67194,2990.9,6.5,1.7,12.5,4.984665,307.7936,28.42728
08/06/2015 14:00,2590,14.43751,3375.6,4.3,0.8,12.9,5.625665,301.5947,29.29131
08/06/2015 14:10,2591,14.41149,3427.2,2.1,0.8,13.5,5.710832,308.6702,28.42587
08/06/2015 14:20,2592,14.42828,3508,5.7,1.6,12.9,5.846334,307.0063,24.552
08/06/2015 14:30,2593,14.41233,3539.5,5.6,0.9,14.9,5.899166,301.3597,24.068
08/06/2015 14:40,2594,13.59387,3664.3,4,1.5,16.4,6.107166,305.9502,27.15474
08/06/2015 14:50,2595,14.43835,2999.7,8.900001,0.4,12.8,4.999168,302.6419,21.9388
08/06/2015 15:00,2596,14.44339,3395.8,4.6,1.7,15.3,5.659001,299.3518,25.73138
08/06/2015 15:10,2597,13.3454,3463,3.9,1.2,12.6,5.77183,307.9661,25.89303
08/06/2015 15:20,2598,13.22284,3581,7.6,0.7,14.4,5.968501,300.8937,27.38939
08/06/2015 15:30,2599,13.13638,3091.8,5.2,1.4,11.7,5.153001,309.383,23.21146
08/06/2015 15:40,2600,13.09608,3029.2,4.3,1.2,12.5,5.048834,303.8658,22.15801
08/06/2015 15:50,2601,13.039,3122.5,4.6,1.2,12.8,5.204165,300.8256,25.29996
08/06/2015 16:00,2602,13.00543,2828.8,5.1,1.3,9.7,4.714833,300.95,24.08236
08/06/2015 16:10,2603,12.99032,3000.4,2.7,1.6,16,5.000501,301.9359,24.90186
08/06/2015 16:20,2604,12.97017,3032.6,7.2,1.1,10.4,5.053833,301.8542,25.37275
08/06/2015 16:30,2605,12.96177,2560.2,7.1,0.9,13,4.267169,307.7506,27.31318
08/06/2015 16:40,2606,12.94415,2584.1,2.7,0.5,9.8,4.306831,304.6355,25.22772
08/06/2015 16:50,2607,12.92904,3010,5,2.1,10.8,5.017168,302.1266,25.36444
08/06/2015 17:00,2608,12.92652,3161.9,6.3,0.9,10.4,5.270332,305.8232,25.9424
08/06/2015 17:10,2609,12.91812,3049,3.9,1.5,10.2,5.080834,306.302,27.99698
08/06/2015 17:20,2610,12.91141,3089,2.4,0.4,16,5.148999,306.9295,28.87413
08/06/2015 17:30,2611,12.90805,2941.8,2.2,0.6,14,4.903164,305.6175,25.16614
08/06/2015 17:40,2612,12.89798,3595.7,5.3,1.7,15.8,5.993165,302.665,22.22852
08/06/2015 17:50,2613,12.88958,2999.1,5.6,1,15.1,4.998,305.5449,24.02916
08/06/2015 18:00,2614,12.88874,3054,4.3,1.2,14.5,5.08983,306.6899,22.21899
08/06/2015 18:10,2615,12.87867,3151.1,6.3,1,16,5.253,306.7548,25.46683
08/06/2015 18:20,2616,12.87951,3029.2,5.1,1.4,12.3,5.048998,303.7162,21.98934
08/06/2015 18:30,2617,12.87363,3069.7,4.8,0.9,13.4,5.115997,307.4602,25.84229
08/06/2015 18:40,2618,12.86356,2761.2,5.7,1.3,11.6,4.602496,310.4726,28.09572
08/06/2015 18:50,2619,12.85936,3060.9,5.4,1.2,14.1,5.101832,307.2603,29.42821
08/06/2015 19:00,2620,12.86608,3046.3,4.2,1.2,13.6,5.076668,310.4701,25.7269
08/06/2015 19:10,2621,12.85769,3524.4,3.7,1.6,14.8,5.874163,307.5064,27.06374
08/06/2015 19:20,2622,12.85265,3028.8,3.8,0.7,11.7,5.047666,305.2372,25.86371
08/06/2015 19:30,2623,12.85181,2636.3,3.1,1.3,10,4.395165,306.7703,27.18079
08/06/2015 19:40,2624,12.84929,2652.3,3.1,1.1,9.8,4.420166,302.0432,25.01896
08/06/2015 19:50,2625,12.84845,2992.9,7.9,1,11.5,4.988829,300.0989,27.27782
08/06/2015 20:00,2626,12.83838,3400.8,6.1,0,15.4,5.667837,280.8089,33.18999
08/06/2015 20:10,2627,12.83754,2951.7,5.9,0.8,11.9,4.920499,293.6179,31.80149
08/06/2015 20:20,2628,12.82159,2342.1,1.5,0,11.6,3.903165,298.1857,24.78638
